18252,AW00029251,Mandy Zhou,59,50 and Above,New,2013-04-03,148,2,13,2,0,6,13
7100,AW00018099,Marcus Edwards,64,50 and Above,New,2013-06-10,146,1,5,1,0,5,5
16628,AW00027627,Jason Yang,85,50 and Above,New,2013-08-11,144,3,36,3,0,12,36
16791,AW00027790,Molly Srini,57,50 and Above,New,2013-09-05,143,4,563,4,0,140,563
2232,AW00013231,Alexia Ross,71,50 and Above,New,2013-09-17,143,11,248,11,5,22,49
16502,AW00027501,Darren Alonso,59,50 and Above,New,2013-07-11,145,4,578,4,0,144,578
8622,AW00019621,Mariah Barnes,62,50 and Above,VIP,2013-05-05,147,2,6021,2,20,3010,301
14669,AW00025668,Carolyn Lopez,42,40-49,New,2013-08-22,144,3,89,3,0,29,89
705,AW00011704,Evan Hernandez,52,50 and Above,New,2013-07-17,145,3,94,3,0,31,94
4667,AW00015666,Bianca Liang,44,40-49,Regular,2013-11-11,141,5,3089,5,15,617,205
2582,AW00013581,Albert Blanco,73,50 and Above,VIP,2013-06-09,146,8,8375,7,29,1046,288
15956,AW00026955,Carlos Cook,50,50 and Above,New,2013-08-01,144,3,565,3,0,188,565
11310,AW00022309,Leah Zhou,47,40-49,New,2013-08-13,144,3,1786,3,0,595,1786
14776,AW00025775,Marie Chandra,64,50 and Above,New,2013-09-24,143,2,2451,2,0,1225,2451
17216,AW00028215,Priscilla Shen,52,50 and Above,New,2013-04-04,148,4,589,4,0,147,589
8397,AW00019396,Tammy Prasad,60,50 and Above,New,2013-02-27,150,4,1169,4,0,292,1169
6962,AW00017961,Meghan Blanco,50,50 and Above,New,2013-11-04,141,4,74,4,0,18,74
11233,AW00022232,Paige Brooks,47,40-49,VIP,2013-06-16,146,5,5985,5,25,1197,239
15608,AW00026607,Natalie Powell,56,50 and Above,Regular,2013-06-02,146,2,2813,2,12,1406,234
3801,AW00014800,Abby Arthur,55,50 and Above,Regular,2013-10-29,142,5,4390,5,25,878,175
801,AW00011800,Jennifer Baker,50,50 and Above,New,2013-08-13,144,4,77,4,0,19,77
8510,AW00019509,Nancy Suri,44,40-49,New,2013-11-02,141,3,44,3,0,14,44
4980,AW00015979,Nicole Cook,60,50 and Above,New,2013-06-26,146,1,5,1,0,5,5
13266,AW00024265,Seth McDonald,42,40-49,New,2013-07-21,145,4,96,4,0,24,96
13603,AW00024602,Preston Garcia,47,40-49,Regular,2013-12-19,140,2,3883,2,12,1941,323
16351,AW00027350,Arthur Subram,45,40-49,New,2013-04-01,148,1,70,1,0,70,70
13525,AW00024524,Megan Lewis,46,40-49,New,2013-09-16,143,2,35,2,0,17,35
7582,AW00018581,Melinda Dominguez,45,40-49,New,2013-12-12,140,3,2352,3,0,784,2352
4534,AW00015533,Anna Richardson,46,40-49,New,2013-08-19,144,1,5,1,0,5,5
1363,AW00012362,Thomas Harrison,73,50 and Above,VIP,2013-04-21,148,4,5904,4,16,1476,369
13045,AW00024044,Arturo Kumar,52,50 and Above,New,2013-07-21,145,2,1174,2,0,587,1174
4339,AW00015338,Marie Navarro,70,50 and Above,Regular,2013-11-09,141,6,1597,6,19,266,84
15104,AW00026103,Jack Yang,60,50 and Above,New,2014-01-07,139,3,32,3,0,10,32
8473,AW00019472,Heidi Sara,51,50 and Above,Regular,2013-03-11,149,3,1854,3,17,618,109
1696,AW00012695,Kari Ruiz,49,40-49,New,2013-10-12,142,4,193,4,5,48,38
14063,AW00025062,Kaitlyn Young,45,40-49,New,2013-04-12,148,2,14,2,0,7,14
5113,AW00016112,Frank Munoz,57,50 and Above,New,2013-10-01,142,4,2374,4,0,593,2374
10996,AW00021995,Kathryn Raji,58,50 and Above,New,2013-08-17,144,1,35,1,0,35,35
2853,AW00013852,Ian Robinson,47,40-49,New,2013-11-28,141,1,2295,1,0,2295,2295
17407,AW00028406,Gerald Srini,46,40-49,New,2014-01-24,139,3,101,3,0,33,101
915,AW00011914,Meagan Rana,46,40-49,VIP,2013-08-23,144,8,8166,8,22,1020,371
3268,AW00014267,Lauren Wood,44,40-49,Regular,2013-10-12,142,4,2786,4,16,696,174
2922,AW00013921,Joseph Jones,51,50 and Above,New,2013-10-04,142,2,57,2,0,28,57
11474,AW00022473,Clifford Patel,53,50 and Above,New,2013-03-22,149,4,608,4,0,152,608
9035,AW00020034,Wyatt Turner,51,50 and Above,VIP,2013-11-22,141,5,5770,5,24,1154,240
13790,AW00024789,Tamara Hu,50,50 and Above,New,2013-09-27,143,2,2419,2,0,1209,2419
15898,AW00026897,Katrina Xie,57,50 and Above,New,2013-03-22,149,2,39,2,0,19,39
3587,AW00014586,Todd Rowe,52,50 and Above,New,2013-12-20,140,7,234,7,1,33,234
4831,AW00015830,Naomi Alonso,80,50 and Above,New,2013-03-29,149,5,2680,5,3,536,893
2677,AW00013676,George Kapoor,39,30-39,New,2013-08-20,144,4,69,4,5,17,13
10030,AW00021029,Kristi Martin,50,50 and Above,New,2013-11-08,141,5,1934,5,11,386,175
505,AW00011504,Jordan Baker,89,50 and Above,New,2013-05-03,147,4,44,3,0,11,44
6276,AW00017275,Ian Sanders,61,50 and Above,New,2013-03-10,149,1,5,1,0,5,5
17247,AW00028246,Alexa Gray,58,50 and Above,VIP,2013-12-23,140,4,5976,4,32,1494,186
10685,AW00021684,Mariah Bennett,102,50 and Above,New,2013-08-11,144,3,60,3,0,20,60
4285,AW00015284,Jay Prasad,42,40-49,Regular,2013-11-16,141,6,1683,6,22,280,76
17398,AW00028397,Cynthia Rana,53,50 and Above,New,2013-05-08,147,2,2419,2,0,1209,2419
17694,AW00028693,Tamara Chande,50,50 and Above,New,2013-12-14,140,2,575,2,0,287,575
7683,AW00018682,Emily Bennett,46,40-49,New,2013-09-26,143,1,70,1,0,70,70
2995,AW00013994,Isaac Cook,73,50 and Above,Regular,2013-09-10,143,4,4528,4,13,1132,348
2859,AW00013858,Melanie Richardson,43,40-49,New,2013-08-10,144,4,72,4,0,18,72
3213,AW00014212,Erick Madan,45,40-49,New,2013-06-08,146,4,82,4,1,20,82
7076,AW00018075,Courtney Adams,73,50 and Above,New,2013-11-05,141,4,2395,4,0,598,2395
13568,AW00024567,Alison Deng,69,50 and Above,New,2013-03-20,149,2,6,2,0,3,6
11711,AW00022710,Trisha Zhao,45,40-49,New,2013-04-18,148,1,4,1,0,4,4
5280,AW00016279,Victoria Patterson,57,50 and Above,New,2013-09-27,143,3,49,3,0,16,49
14141,AW00025140,Toni Lopez,56,50 and Above,New,2013-11-20,141,1,21,1,0,21,21
9182,AW00020181,Catherine Brooks,58,50 and Above,New,2013-01-10,151,1,2443,1,0,2443,2443
10908,AW00021907,Jordan Hall,85,50 and Above,New,2013-09-12,143,2,15,2,0,7,15
2780,AW00013779,Manuel Garcia,53,50 and Above,Regular,2013-04-18,148,6,3063,6,15,510,204
15614,AW00026613,Priscilla Lal,59,50 and Above,New,2014-01-19,139,4,139,4,0,34,139
13310,AW00024309,Ethan Williams,45,40-49,Regular,2013-12-05,140,2,4793,2,25,2396,191
13779,AW00024778,Sean Baker,48,40-49,Regular,2013-02-21,150,5,2859,5,13,571,219
7678,AW00018677,Logan Shan,61,50 and Above,New,2013-05-09,147,3,61,3,3,20,20
9319,AW00020318,Amanda Turner,43,40-49,Regular,2013-10-27,142,3,3241,3,20,1080,162
1734,AW00012733,Lacey Cai,48,40-49,New,2013-09-06,143,3,43,3,5,14,8
7761,AW00018760,Morgan Wood,42,40-49,New,2013-02-27,150,2,55,2,0,27,55
16366,AW00027365,Jimmy Jimenez,49,40-49,New,2013-06-19,146,5,1372,5,7,274,196
3926,AW00014925,Ashley Hughes,51,50 and Above,New,2013-03-29,149,2,2722,2,10,1361,272
16785,AW00027784,Shane Arun,55,50 and Above,New,2013-11-20,141,2,751,2,0,375,751
14749,AW00025748,Kayla Butler,50,50 and Above,New,2013-03-12,149,1,540,1,0,540,540
7253,AW00018252,Alvin Sun,48,40-49,VIP,2013-02-08,150,2,6021,2,21,3010,286
4871,AW00015870,Zoe Howard,49,40-49,New,2013-05-18,147,2,7,2,0,3,7
1184,AW00012183,Emily Robinson,59,50 and Above,New,2013-07-09,145,10,229,8,5,22,45
5501,AW00016500,Chloe Perry,45,40-49,New,2013-04-20,148,4,589,4,0,147,589
4147,AW00015146,Adriana Sara,49,40-49,New,2013-07-13,145,6,162,6,0,27,162
8068,AW00019067,Misty Luo,69,50 and Above,Regular,2013-10-04,142,4,3381,4,13,845,260
4455,AW00015454,Ian Bennett,64,50 and Above,Regular,2013-09-05,143,2,2747,2,20,1373,137
15225,AW00026224,Henry Gonzalez,42,40-49,New,2013-03-04,149,2,777,2,0,388,777
7978,AW00018977,Jackson Wang,75,50 and Above,New,2013-12-06,140,3,129,3,0,43,129
16048,AW00027047,Yolanda Rai,61,50 and Above,New,2012-08-19,156,1,2049,1,0,2049,2049
17119,AW00028118,Briana Jim├⌐nez,64,50 and Above,New,2013-12-22,140,4,589,4,0,147,589
2254,AW00013253,Carly Xie,51,50 and Above,New,2013-05-27,147,6,6774,6,6,1129,1129
2667,AW00013666,Teresa Ruiz,46,40-49,VIP,2013-12-05,140,3,5900,3,32,1966,184
17965,AW00028964,Trevor Foster,65,50 and Above,New,2013-04-24,148,1,70,1,0,70,70
9832,AW00020831,Drew Xu,53,50 and Above,Regular,2013-06-18,146,5,2012,5,12,402,167
12523,AW00023522,Sydney Green,51,50 and Above,New,2013-04-11,148,3,121,3,0,40,121
10674,AW00021673,J├⌐sus Gill,47,40-49,New,2013-04-28,148,5,639,5,0,127,639
6929,AW00017928,Terrence She,76,50 and Above,New,2013-07-25,145,3,3918,3,8,1306,489
11718,AW00022717,Nicole Watson,49,40-49,New,2013-07-09,145,2,575,2,0,287,575
18158,AW00029157,Seth Powell,47,40-49,New,2011-07-17,169,1,3578,1,0,3578,3578
10182,AW00021181,Summer Sullivan,54,50 and Above,New,2013-09-14,143,2,32,2,0,16,32
7984,AW00018983,Destiny Price,69,50 and Above,New,2013-06-17,146,2,94,2,0,47,94
972,AW00011971,Amanda Adams,46,40-49,New,2013-11-25,141,5,134,5,7,26,19
1840,AW00012839,Dominique Fernandez,54,50 and Above,New,2013-06-09,146,5,4392,5,8,878,549
11158,AW00022157,Maria Richardson,42,40-49,New,2013-10-08,142,2,32,2,0,16,32
16188,AW00027187,Lucas Diaz,49,40-49,New,2013-12-16,140,2,7,2,0,3,7
12818,AW00023817,Kaitlyn Murphy,60,50 and Above,New,2013-06-22,146,1,30,1,0,30,30
1758,AW00012757,Sara Ramirez,45,40-49,New,2013-04-03,148,3,107,3,0,35,107
3531,AW00014530,Ethan Smith,57,50 and Above,New,2013-11-14,141,5,73,5,8,14,9
10273,AW00021272,Nicole Ward,46,40-49,Regular,2013-12-28,140,5,4435,5,16,887,277
18398,AW00029397,Walter Ramos,49,40-49,New,2012-08-08,156,1,2049,1,0,2049,2049
1339,AW00012338,Monica Vance,43,40-49,VIP,2013-08-17,144,8,8265,8,20,1033,413
10909,AW00021908,Isabel Hayes,86,50 and Above,New,2013-08-12,144,3,65,3,0,21,65
2091,AW00013090,Wayne Tang,61,50 and Above,VIP,2013-11-18,141,6,6812,6,17,1135,400
591,AW00011590,Erika Diaz,45,40-49,New,2013-05-23,147,4,4384,4,5,1096,876
11968,AW00022967,Rachel Smith,43,40-49,New,2013-08-24,144,3,70,3,0,23,70
346,AW00011345,Robin Ramos,63,50 and Above,New,2012-12-31,152,3,4404,3,2,1468,2202
4678,AW00015677,Alyssa Bradley,50,50 and Above,VIP,2013-10-16,142,8,7200,7,13,900,553
2261,AW00013260,James Flores,62,50 and Above,VIP,2013-08-13,144,8,7239,8,31,904,233
8377,AW00019376,Paige Wood,44,40-49,New,2013-11-22,141,2,29,2,0,14,29
14088,AW00025087,Wyatt Young,59,50 and Above,New,2013-01-22,151,2,1250,2,0,625,1250
13530,AW00024529,Jillian Martinez,52,50 and Above,New,2013-02-04,150,3,2398,3,0,799,2398
1595,AW00012594,Sandra Gao,59,50 and Above,New,2013-12-16,140,2,38,2,1,19,38
9177,AW00020176,Antonio Alexander,39,30-39,New,2013-10-01,142,2,32,2,0,16,32
9526,AW00020525,James Kumar,65,50 and Above,New,2013-07-10,145,2,1155,2,0,577,1155
18315,AW00029314,Meredith Malhotra,53,50 and Above,New,2013-11-20,141,2,564,2,0,282,564
17212,AW00028211,Randall Suarez,51,50 and Above,New,2013-04-11,148,1,540,1,0,540,540
9623,AW00020622,Jerome Suarez,48,40-49,VIP,2013-08-11,144,5,6139,5,20,1227,306
7942,AW00018941,Philip Torres,63,50 and Above,New,2013-12-25,140,2,124,2,0,62,124
1189,AW00012188,Ashley Thomas,NULL,50 and Above,VIP,2013-03-10,149,3,5933,3,15,1977,395
3289,AW00014288,Christina Ramirez,54,50 and Above,Regular,2013-06-17,146,4,3351,4,13,837,257
16229,AW00027228,Amanda Young,56,50 and Above,New,2012-10-09,154,1,2071,1,0,2071,2071
9308,AW00020307,Natalie Blue,41,40-49,New,2013-06-09,146,2,120,2,0,60,120
7734,AW00018733,Rafael Gao,54,50 and Above,New,2013-04-12,148,2,24,2,1,12,24
18204,AW00029203,Laura Hu,57,50 and Above,Regular,2013-07-05,145,4,4334,4,24,1083,180
9742,AW00020741,Jocelyn Foster,66,50 and Above,New,2013-04-24,148,2,120,2,0,60,120
13508,AW00024507,Madison Garcia,43,40-49,New,2013-09-14,143,1,33,1,0,33,33
5294,AW00016293,Sean Adams,55,50 and Above,New,2013-07-01,145,1,5,1,0,5,5
6469,AW00017468,Jeremiah Gonzalez,83,50 and Above,New,2013-11-10,141,7,129,6,8,18,16
5367,AW00016366,Isabelle Henderson,53,50 and Above,New,2013-11-11,141,2,2563,2,0,1281,2563
7183,AW00018182,Kristi Prasad,71,50 and Above,New,2013-04-09,148,1,5,1,0,5,5
9350,AW00020349,Nicole Harris,64,50 and Above,New,2013-07-04,145,1,70,1,0,70,70
4626,AW00015625,Clinton Alvarez,47,40-49,VIP,2013-07-26,145,4,7169,4,17,1792,421
10168,AW00021167,Kara Becker,39,30-39,Regular,2013-08-28,144,3,4658,2,19,1552,245
5855,AW00016854,Seth Adams,45,40-49,New,2013-10-04,142,4,2343,4,0,585,2343
6189,AW00017188,Alexa Peterson,59,50 and Above,Regular,2013-08-01,144,3,3350,3,17,1116,197
3353,AW00014352,Melissa Butler,39,30-39,New,2013-07-10,145,2,86,2,0,43,86
17010,AW00028009,Arianna Washington,66,50 and Above,New,2013-07-11,145,2,7,2,0,3,7
5105,AW00016104,Jordan Hernandez,54,50 and Above,New,2013-10-28,142,4,2415,4,0,603,2415
17248,AW00028247,Jonathan Adams,63,50 and Above,VIP,2013-12-15,140,2,5962,2,32,2981,186
18082,AW00029081,Darren Lopez,65,50 and Above,New,2013-07-24,145,1,742,1,0,742,742
11877,AW00022876,Jenna Campbell,53,50 and Above,New,2013-04-18,148,2,575,2,0,287,575
3208,AW00014207,Jos├⌐ Saraiva,72,50 and Above,VIP,2013-06-17,146,6,8361,6,21,1393,398
2954,AW00013953,Theresa Munoz,45,40-49,VIP,2013-12-19,140,6,6840,6,17,1140,402
15481,AW00026480,Jacqueline Patterson,69,50 and Above,New,2013-02-13,150,2,23,2,0,11,23
4594,AW00015593,Naomi Martin,52,50 and Above,New,2013-07-16,145,4,116,4,4,29,29
15163,AW00026162,Toni Malhotra,59,50 and Above,Regular,2013-08-29,144,2,1903,2,16,951,118
16549,AW00027548,Mason Green,48,40-49,New,2013-12-23,140,3,27,3,0,9,27
7794,AW00018793,Angel Cox,76,50 and Above,New,2013-11-24,141,2,30,2,0,15,30
2503,AW00013502,Deborah Nara,62,50 and Above,New,2013-08-18,144,2,55,2,0,27,55
226,AW00011225,Madison Lee,63,50 and Above,New,2013-09-06,143,5,73,5,3,14,24
8723,AW00019722,Dalton Bailey,61,50 and Above,New,2013-07-30,145,3,586,3,0,195,586
13850,AW00024849,Brianna Ward,73,50 and Above,New,2013-11-04,141,3,27,3,0,9,27
15251,AW00026250,Miguel Simmons,60,50 and Above,New,2013-02-14,150,4,156,4,0,39,156
7493,AW00018492,Tamara Johnston,61,50 and Above,New,2013-08-03,144,4,218,4,1,54,218
4255,AW00015254,Carla Chapman,40,40-49,Regular,2013-10-12,142,4,1624,4,21,406,77
18475,AW00029474,Jaime Raje,60,50 and Above,New,2011-06-19,170,1,3375,1,0,3375,3375
8969,AW00019968,Katrina Chande,42,40-49,VIP,2013-06-09,146,2,6021,2,20,3010,301
13305,AW00024304,Beth Serrano,62,50 and Above,New,2013-10-16,142,5,3947,5,11,789,358
6513,AW00017512,Cesar Suri,58,50 and Above,Regular,2013-01-04,151,4,4170,4,21,1042,198
9010,AW00020009,Noah Walker,53,50 and Above,New,2013-05-07,147,4,1184,4,0,296,1184
13814,AW00024813,Armando Schmidt,53,50 and Above,New,2013-04-13,148,3,72,3,0,24,72
706,AW00011705,Brooke Richardson,46,40-49,VIP,2013-05-27,147,5,5940,5,19,1188,312
15816,AW00026815,Erin Cox,55,50 and Above,New,2012-08-01,156,1,2049,1,0,2049,2049
17242,AW00028241,Charles King,56,50 and Above,New,2013-03-06,149,4,130,4,0,32,130
17973,AW00028972,Taylor Bennett,80,50 and Above,New,2013-08-25,144,3,64,3,0,21,64
15037,AW00026036,Haley Wright,55,50 and Above,New,2013-11-04,141,3,89,3,0,29,89
8341,AW00019340,Renee Dominguez,54,50 and Above,Regular,2013-12-08,140,8,4314,7,32,539,134
10281,AW00021280,Justin Walker,41,40-49,New,2013-12-10,140,3,39,3,0,13,39
3524,AW00014523,Lydia Fernandez,72,50 and Above,New,2013-06-03,146,3,3807,3,9,1269,423
15418,AW00026417,Dustin Rai,71,50 and Above,New,2013-06-03,146,2,6,2,0,3,6
9484,AW00020483,Austin Kumar,58,50 and Above,Regular,2013-12-24,140,4,4400,4,19,1100,231
10131,AW00021130,Mackenzie Ward,44,40-49,New,2013-06-13,146,2,2484,2,8,1242,310
8449,AW00019448,Meagan Fernandez,53,50 and Above,New,2013-02-15,150,5,3544,5,5,708,708
2814,AW00013813,Kristen Sun,56,50 and Above,New,2013-03-03,149,3,75,3,0,25,75
3512,AW00014511,Danielle Rogers,51,50 and Above,New,2013-04-05,148,3,90,3,0,30,90
15098,AW00026097,Robert Flores,85,50 and Above,VIP,2013-08-22,144,4,5773,4,20,1443,288
1351,AW00012350,Logan Hernandez,41,40-49,VIP,2013-09-25,143,6,6791,5,20,1131,339
7725,AW00018724,Denise Fernandez,41,40-49,VIP,2013-03-05,149,4,6056,4,20,1514,302
15968,AW00026967,Edwin Li,52,50 and Above,New,2013-03-06,149,4,1337,4,5,334,267
4883,AW00015882,Maurice Xie,74,50 and Above,New,2013-04-15,148,4,1372,4,7,343,196
7023,AW00018022,Victor Alvarez,40,40-49,New,2013-02-27,150,3,64,3,0,21,64
3207,AW00014206,Edwin West,72,50 and Above,New,2014-01-09,139,3,157,3,0,52,157
3886,AW00014885,Judith White,66,50 and Above,New,2013-10-04,142,2,1155,2,0,577,1155
12740,AW00023739,Virginia Kapoor,67,50 and Above,New,2013-10-30,142,4,573,4,0,143,573
3799,AW00014798,Colleen Nara,54,50 and Above,Regular,2013-11-21,141,3,3001,3,19,1000,157
12357,AW00023356,Grace Ward,45,40-49,New,2013-08-07,144,4,589,4,0,147,589
3983,AW00014982,Kayla Hughes,41,40-49,New,2013-04-03,148,7,153,7,1,21,153
3241,AW00014240,Caroline Foster,79,50 and Above,Regular,2013-06-27,146,6,3391,6,13,565,260
14931,AW00025930,Ethan Harris,42,40-49,New,2013-06-05,146,2,30,2,0,15,30
6209,AW00017208,Jacob Miller,67,50 and Above,New,2013-07-19,145,4,46,4,0,11,46
3678,AW00014677,Ross Hernandez,48,40-49,New,2013-12-26,140,4,81,4,7,20,11
9232,AW00020231,Kelvin Zhou,55,50 and Above,New,2013-05-23,147,3,60,3,0,20,60
861,AW00011860,Nicole Walker,58,50 and Above,New,2013-11-12,141,2,70,2,4,35,17
3323,AW00014322,Sydney Thomas,61,50 and Above,VIP,2013-09-09,143,3,5111,3,13,1703,393
4690,AW00015689,Stacey Wang,75,50 and Above,New,2013-05-04,147,1,35,1,0,35,35
16798,AW00027797,Melvin Deng,54,50 and Above,New,2013-05-30,147,1,1120,1,0,1120,1120
139,AW00011138,Lauren Davis,41,40-49,New,2013-12-31,140,4,79,4,3,19,26
6104,AW00017103,Franklin Xu,47,40-49,VIP,2013-11-25,141,7,6935,7,15,990,462
3755,AW00014754,Grant Pal,62,50 and Above,Regular,2013-09-24,143,4,1500,4,23,375,65
13838,AW00024837,Wyatt Lewis,51,50 and Above,New,2013-08-17,144,4,588,4,0,147,588
4328,AW00015327,Paula Hernandez,71,50 and Above,New,2013-11-25,141,2,40,2,0,20,40
13159,AW00024158,Omar Deng,76,50 and Above,New,2013-05-16,147,3,2398,3,0,799,2398
8809,AW00019808,Brooke Kelly,54,50 and Above,New,2013-08-19,144,2,590,2,0,295,590
8446,AW00019445,Emma Thompson,52,50 and Above,New,2013-10-27,142,3,64,3,0,21,64
17081,AW00028080,Isabella Peterson,51,50 and Above,New,2013-02-28,150,2,40,2,0,20,40
9662,AW00020661,Taylor Diaz,50,50 and Above,New,2013-08-14,144,2,1174,2,0,587,1174
6081,AW00017080,Katelyn Peterson,41,40-49,Regular,2013-02-26,150,5,2732,5,13,546,210
15503,AW00026502,Taylor Brown,72,50 and Above,New,2013-09-04,143,2,27,2,0,13,27
6385,AW00017384,Raymond Prasad,48,40-49,New,2013-06-13,146,3,1760,3,0,586,1760
6610,AW00017609,Charles Davis,49,40-49,New,2013-08-01,144,2,1726,2,0,863,1726
3483,AW00014482,Noah Perez,59,50 and Above,New,2014-01-05,139,3,90,3,0,30,90
15267,AW00026266,Brent Gao,63,50 and Above,New,2013-05-23,147,4,93,4,0,23,93
3188,AW00014187,Eugene Lu,67,50 and Above,New,2013-12-07,140,2,37,2,0,18,37
10442,AW00021441,Edward Nelson,72,50 and Above,New,2014-01-13,139,2,7,2,0,3,7
6373,AW00017372,Sarah Long,42,40-49,New,2013-09-12,143,3,1730,3,0,576,1730
4568,AW00015567,Carmen Madan,61,50 and Above,New,2013-12-07,140,6,4720,6,5,786,944
14832,AW00025831,Sebastian Torres,49,40-49,Regular,2013-09-13,143,4,1882,4,25,470,75
7163,AW00018162,Misty Pal,66,50 and Above,New,2013-10-10,142,2,7,2,0,3,7
6121,AW00017120,Michele Raje,54,50 and Above,New,2013-05-22,147,2,1736,2,0,868,1736
5027,AW00016026,Byron Jim├⌐nez,73,50 and Above,Regular,2013-12-19,140,3,3804,3,12,1268,317
6757,AW00017756,Jill Ashe,62,50 and Above,New,2013-05-31,147,4,2715,4,9,678,301
12923,AW00023922,Cody Richardson,53,50 and Above,New,2013-04-29,148,4,2466,4,0,616,2466
7864,AW00018863,Charles Scott,65,50 and Above,New,2013-12-20,140,4,2415,4,0,603,2415
8498,AW00019497,Raul She,41,40-49,New,2013-08-17,144,2,29,2,0,14,29
13378,AW00024377,Richard Wood,46,40-49,Regular,2013-11-01,141,4,3946,4,12,986,328
12495,AW00023494,Nicole Foster,64,50 and Above,New,2013-12-17,140,3,90,3,0,30,90
2362,AW00013361,Cameron Jai,73,50 and Above,Regular,2013-11-08,141,3,4765,3,21,1588,226
16947,AW00027946,Katie Holt,66,50 and Above,New,2013-11-19,141,4,1143,4,0,285,1143
17857,AW00028856,Luke Wang,53,50 and Above,New,2011-06-12,170,1,3578,1,0,3578,3578
15718,AW00026717,David Simpson,79,50 and Above,New,2012-07-07,157,1,2071,1,0,2071,2071
17834,AW00028833,Abigail Harris,50,50 and Above,New,2011-06-10,170,1,3578,1,0,3578,3578
1348,AW00012347,Summer Madan,45,40-49,VIP,2013-09-24,143,6,6839,5,20,1139,341
8756,AW00019755,Lauren Foster,43,40-49,New,2013-10-26,142,1,70,1,0,70,70
7806,AW00018805,Tracy Simpson,48,40-49,New,2014-01-27,139,2,134,2,0,67,134
3794,AW00014793,Clayton Nath,53,50 and Above,VIP,2013-10-22,142,5,5948,5,28,1189,212
1338,AW00012337,Dustin Goldstein,44,40-49,VIP,2013-08-08,144,7,8137,6,20,1162,406
14506,AW00025505,Curtis Zhou,41,40-49,New,2013-09-15,143,2,39,2,0,19,39
11165,AW00022164,Destiny Morris,42,40-49,New,2013-06-10,146,3,563,3,0,187,563
756,AW00011755,Willie Pal,52,50 and Above,New,2013-08-17,144,5,46,4,3,9,15
10335,AW00021334,Mason Nelson,66,50 and Above,New,2013-08-04,144,2,1155,2,0,577,1155
10079,AW00021078,Grace Gray,45,40-49,New,2013-10-27,142,2,23,2,0,11,23
3641,AW00014640,Mackenzie Adams,52,50 and Above,New,2013-07-27,145,4,812,4,0,203,812
798,AW00011797,Devin Coleman,45,40-49,VIP,2013-06-29,146,6,5972,6,20,995,298
18419,AW00029418,Lindsey Sharma,44,40-49,New,2013-12-22,140,3,84,3,0,28,84
9404,AW00020403,Mitchell Lal,74,50 and Above,New,2013-12-24,140,2,7,2,0,3,7
13311,AW00024310,Gabrielle Peterson,46,40-49,Regular,2013-12-27,140,5,4829,5,25,965,193
6183,AW00017182,Jessica Patterson,62,50 and Above,VIP,2013-10-14,142,5,6951,5,17,1390,408
12957,AW00023956,Morgan Coleman,45,40-49,New,2013-07-11,145,2,68,2,0,34,68
947,AW00011946,Brandy Saunders,69,50 and Above,Regular,2013-12-22,140,5,4697,5,26,939,180
13600,AW00024599,Virginia Garcia,40,40-49,New,2013-08-13,144,2,27,2,0,13,27
16883,AW00027882,Franklin Hu,53,50 and Above,New,2013-04-12,148,4,791,4,0,197,791
9536,AW00020535,Riley Torres,53,50 and Above,New,2013-10-20,142,2,15,2,0,7,15
1876,AW00012875,Brianna Ross,61,50 and Above,New,2013-12-12,140,5,81,5,0,16,81
17145,AW00028144,Noah Phillips,45,40-49,New,2013-07-17,145,3,15,3,0,5,15
10221,AW00021220,Meghan Moyer,58,50 and Above,New,2013-03-30,149,3,75,3,0,25,75
1032,AW00012031,Logan Jai,40,40-49,New,2013-11-06,141,1,769,1,0,769,769
4696,AW00015695,Bruce Gomez,66,50 and Above,VIP,2013-08-25,144,8,8324,8,21,1040,396
10002,AW00021001,Clinton Gutierrez,42,40-49,Regular,2013-04-30,148,3,3018,3,15,1006,201
18083,AW00029082,Sabrina Ramos,65,50 and Above,New,2013-06-30,146,1,742,1,0,742,742
1316,AW00012315,Ann Rodriguez,66,50 and Above,New,2013-03-14,149,6,6803,6,9,1133,755
9518,AW00020517,Amber Edwards,72,50 and Above,New,2013-06-20,146,2,77,2,0,38,77
1601,AW00012600,Larry Romero,62,50 and Above,New,2013-09-08,143,3,50,3,0,16,50
18202,AW00029201,Kara Jai,57,50 and Above,Regular,2013-07-01,145,4,4334,4,24,1083,180
11700,AW00022699,Clarence Chande,44,40-49,New,2013-11-23,141,2,163,2,0,81,163
15970,AW00026969,Cedric Hu,47,40-49,New,2013-07-18,145,2,23,2,0,11,23
6856,AW00017855,Ronald Lopez,40,40-49,New,2013-12-16,140,5,190,5,7,38,27
14164,AW00025163,Natalie Griffin,64,50 and Above,New,2013-05-17,147,4,2433,4,0,608,2433
12816,AW00023815,Julia Ward,60,50 and Above,New,2013-10-04,142,4,724,4,0,181,724
13130,AW00024129,Jamie Gutierrez,46,40-49,New,2013-07-29,145,1,4,1,0,4,4
14351,AW00025350,Alberto Alonso,63,50 and Above,New,2013-09-12,143,3,32,3,0,10,32
9826,AW00020825,Pamela Kapoor,76,50 and Above,Regular,2013-07-10,145,2,3226,2,16,1613,201
16770,AW00027769,Marie Madan,53,50 and Above,New,2013-10-23,142,3,776,3,0,258,776
11328,AW00022327,Jake Cai,40,40-49,New,2013-02-16,150,2,575,2,0,287,575
8230,AW00019229,David Robinson,61,50 and Above,New,2013-10-27,142,2,124,2,0,62,124
